"ym","mdl","variable","value"
2018-02-01,"lead","V18",8648316.44796178
2018-03-01,"lead","V18",8978398.92521473
2018-04-01,"lead","V18",9270732.94086451
2018-05-01,"lead","V18",9513111.88883582
2018-06-01,"lead","V18",9867272.42161711
2018-07-01,"lead","V18",10078806.3907092
2018-08-01,"lead","V18",10324229.0327785
2018-09-01,"lead","V18",10646226.4766717
2018-10-01,"lead","V18",10946470.2677831
2018-11-01,"lead","V18",11355189.2513909
2018-12-01,"lead","V18",11694542.9091055
2016-01-01,"lead","V19",987840
2016-02-01,"lead","V19",1099506.1259833
2016-03-01,"lead","V19",1226551.0323405
2016-04-01,"lead","V19",1357377.95542356
2016-05-01,"lead","V19",1502052.69360488
2016-06-01,"lead","V19",1682918.48151395
2016-07-01,"lead","V19",1864172.84512109
2016-08-01,"lead","V19",2071770.1710069
2016-09-01,"lead","V19",2317169.20554042
2016-10-01,"lead","V19",2586390.84340113
2016-11-01,"lead","V19",2869873.05478427
2016-12-01,"lead","V19",3203460.63532467
2017-01-01,"lead","V19",3453474.90047981
2017-02-01,"lead","V19",3695806.33046505
2017-03-01,"lead","V19",3999569.62567733
2017-04-01,"lead","V19",4323318.17886284
2017-05-01,"lead","V19",4674362.41787406
2017-06-01,"lead","V19",5046285.37251555
2017-07-01,"lead","V19",5479333.26105544
2017-08-01,"lead","V19",5820293.83963036
2017-09-01,"lead","V19",6259256.95513708
2017-10-01,"lead","V19",6796009.98140568
2017-11-01,"lead","V19",7330399.97402066
2017-12-01,"lead","V19",7921201.22974116
2018-01-01,"lead","V19",8170206.94945153
2018-02-01,"lead","V19",8392718.56283749
2018-03-01,"lead","V19",8671635.35497142
2018-04-01,"lead","V19",8987348.50867492
2018-05-01,"lead","V19",9241083.13454338
2018-06-01,"lead","V19",9519818.81915962
2018-07-01,"lead","V19",9765986.81787827
2018-08-01,"lead","V19",10045252.8819928
2018-09-01,"lead","V19",10338801.9343324
2018-10-01,"lead","V19",10583824.7865794
2018-11-01,"lead","V19",10889569.4303283
2018-12-01,"lead","V19",11212566.1042219
2016-01-01,"lead","V20",987840
2016-02-01,"lead","V20",1094179.45848886
2016-03-01,"lead","V20",1219566.42964518
2016-04-01,"lead","V20",1354289.74147331
2016-05-01,"lead","V20",1505968.431174
2016-06-01,"lead","V20",1689845.11295669
2016-07-01,"lead","V20",1877411.89410358
2016-08-01,"lead","V20",2062239.86532734
2016-09-01,"lead","V20",2290344.02920468
2016-10-01,"lead","V20",2548510.03080805
2016-11-01,"lead","V20",2828701.53659657
2016-12-01,"lead","V20",3155634.35041601
2017-01-01,"lead","V20",3405099.20740489
2017-02-01,"lead","V20",3683323.43136748
2017-03-01,"lead","V20",3984875.54072058
2017-04-01,"lead","V20",4316396.49094865
2017-05-01,"lead","V20",4679661.10137508
2017-06-01,"lead","V20",5036047.15743819
2017-07-01,"lead","V20",5414694.24114016
2017-08-01,"lead","V20",5874373.63982118
2017-09-01,"lead","V20",6349409.31407213
2017-10-01,"lead","V20",6855993.66633828
2017-11-01,"lead","V20",7416151.31280375
2017-12-01,"lead","V20",7996373.0135486
2018-01-01,"lead","V20",8252272.94993642
2018-02-01,"lead","V20",8481100.59256006
2018-03-01,"lead","V20",8754681.32144563
2018-04-01,"lead","V20",8966557.37175643
2018-05-01,"lead","V20",9197275.32929335
2018-06-01,"lead","V20",9489953.53352472
2018-07-01,"lead","V20",9869798.23461388
2018-08-01,"lead","V20",10137852.4009528
2018-09-01,"lead","V20",10483509.2059442
2018-10-01,"lead","V20",10764360.7490876
2018-11-01,"lead","V20",11030344.5465123
2018-12-01,"lead","V20",11443187.7561952
2016-01-01,"lead","V21",987840
2016-02-01,"lead","V21",1103331.98911647
2016-03-01,"lead","V21",1229319.33397327
2016-04-01,"lead","V21",1374857.937138
2016-05-01,"lead","V21",1537860.74539258
2016-06-01,"lead","V21",1694927.56502194
2016-07-01,"lead","V21",1902582.62549386
2016-08-01,"lead","V21",2130910.27150054
2016-09-01,"lead","V21",2389282.12653572
2016-10-01,"lead","V21",2675285.40832868
2016-11-01,"lead","V21",2955997.24573294
2016-12-01,"lead","V21",3278781.11549659
2017-01-01,"lead","V21",3531963.1370824
2017-02-01,"lead","V21",3837237.4250515
2017-03-01,"lead","V21",4159283.41228734
2017-04-01,"lead","V21",4496948.1513475
2017-05-01,"lead","V21",4868926.27173071
2017-06-01,"lead","V21",5287785.50587134
2017-07-01,"lead","V21",5749667.2247577
2017-08-01,"lead","V21",6230579.10721877
2017-09-01,"lead","V21",6821260.73857415
2017-10-01,"lead","V21",7407287.2579654
2017-11-01,"lead","V21",7976725.27249937
2017-12-01,"lead","V21",8604442.90854631
2018-01-01,"lead","V21",8928400.20450543
2018-02-01,"lead","V21",9226074.6097083
2018-03-01,"lead","V21",9509408.60244221
2018-04-01,"lead","V21",9769605.82951067
2018-05-01,"lead","V21",10013227.2358519
2018-06-01,"lead","V21",10318798.3401688
2018-07-01,"lead","V21",10607452.6646481
2018-08-01,"lead","V21",10955962.8833696
2018-09-01,"lead","V21",11322297.3947262
2018-10-01,"lead","V21",11644036.9233435
2018-11-01,"lead","V21",11977991.8673753
2018-12-01,"lead","V21",12362806.5882483
2016-01-01,"lead","V22",987840
2016-02-01,"lead","V22",1106941.02152224
2016-03-01,"lead","V22",1224508.82233916
2016-04-01,"lead","V22",1358996.29166615
2016-05-01,"lead","V22",1514424.10230862
2016-06-01,"lead","V22",1691133.03261865
2016-07-01,"lead","V22",1884312.35550821
2016-08-01,"lead","V22",2109757.87088613
2016-09-01,"lead","V22",2345987.3045111
2016-10-01,"lead","V22",2593692.20421052
2016-11-01,"lead","V22",2887442.23873069
2016-12-01,"lead","V22",3256532.10575777
2017-01-01,"lead","V22",3510269.85419735
2017-02-01,"lead","V22",3794343.50224267
2017-03-01,"lead","V22",4095823.91217331
2017-04-01,"lead","V22",4433262.84071188
2017-05-01,"lead","V22",4755775.98290984
2017-06-01,"lead","V22",5154494.53237993
2017-07-01,"lead","V22",5544948.8943614
2017-08-01,"lead","V22",5975424.03911727
2017-09-01,"lead","V22",6444022.77403944
2017-10-01,"lead","V22",6964426.24178503
2017-11-01,"lead","V22",7509606.83670916
2017-12-01,"lead","V22",8194818.26171611
2018-01-01,"lead","V22",8439732.71759588
2018-02-01,"lead","V22",8695636.15511559
2018-03-01,"lead","V22",9016928.47701509
2018-04-01,"lead","V22",9315076.63202865
2018-05-01,"lead","V22",9726395.32734615
2018-06-01,"lead","V22",10038371.2139664
2018-07-01,"lead","V22",10354381.8568887
2018-08-01,"lead","V22",10560890.1036919
2018-09-01,"lead","V22",10881692.1493915
2018-10-01,"lead","V22",11129107.3477394
2018-11-01,"lead","V22",11442581.867094
2018-12-01,"lead","V22",11920138.8212833
2016-01-01,"lead","V23",987840
2016-02-01,"lead","V23",1091222.82756048
2016-03-01,"lead","V23",1205408.39356661
2016-04-01,"lead","V23",1347913.41313964
2016-05-01,"lead","V23",1500442.01032826
2016-06-01,"lead","V23",1676200.2270941
2016-07-01,"lead","V23",1868575.9007616
2016-08-01,"lead","V23",2099677.17403914
2016-09-01,"lead","V23",2350480.88329588
2016-10-01,"lead","V23",2618491.57128716
2016-11-01,"lead","V23",2919983.99263082
2016-12-01,"lead","V23",3271152.24468964
2017-01-01,"lead","V23",3547920.12812628
2017-02-01,"lead","V23",3841929.81580528
2017-03-01,"lead","V23",4159040.38567717
2017-04-01,"lead","V23",4452883.64720723
2017-05-01,"lead","V23",4806819.74861786
2017-06-01,"lead","V23",5175521.69039811
2017-07-01,"lead","V23",5626649.58291539
2017-08-01,"lead","V23",6052176.21041303
2017-09-01,"lead","V23",6563205.34921405
2017-10-01,"lead","V23",7145805.52312689
2017-11-01,"lead","V23",7737593.2860167
2017-12-01,"lead","V23",8415431.20246509
2018-01-01,"lead","V23",8695001.70500098
2018-02-01,"lead","V23",8953231.86868244
2018-03-01,"lead","V23",9202568.40779209
2018-04-01,"lead","V23",9507401.08093328
2018-05-01,"lead","V23",9703989.62621588
2018-06-01,"lead","V23",10066433.5502786
2018-07-01,"lead","V23",10427693.3667089
2018-08-01,"lead","V23",10693865.6660273
2018-09-01,"lead","V23",11139553.5899548
2018-10-01,"lead","V23",11563658.6299545
2018-11-01,"lead","V23",11943500.0278395
2018-12-01,"lead","V23",12329002.2955119
2016-01-01,"lead","V24",987840
2016-02-01,"lead","V24",1095983.45000407
2016-03-01,"lead","V24",1215442.28305285
2016-04-01,"lead","V24",1351532.93940087
2016-05-01,"lead","V24",1496166.16517928
2016-06-01,"lead","V24",1665095.66722877
2016-07-01,"lead","V24",1842841.96423014
2016-08-01,"lead","V24",2051174.06326171
2016-09-01,"lead","V24",2268434.73449924
2016-10-01,"lead","V24",2507280.04536071
2016-11-01,"lead","V24",2794150.11391591
2016-12-01,"lead","V24",3083439.04421957
2017-01-01,"lead","V24",3324442.07333143
2017-02-01,"lead","V24",3605721.85005547
2017-03-01,"lead","V24",3903808.7018712
2017-04-01,"lead","V24",4247992.75232668
2017-05-01,"lead","V24",4574870.44245723
2017-06-01,"lead","V24",4972198.86170522
2017-07-01,"lead","V24",5410282.69475391
2017-08-01,"lead","V24",5862787.63986296
2017-09-01,"lead","V24",6364183.25504994
2017-10-01,"lead","V24",6875208.59165541
2017-11-01,"lead","V24",7500678.83298508
2017-12-01,"lead","V24",8098177.35006279
2018-01-01,"lead","V24",8322075.63428431
2018-02-01,"lead","V24",8578397.84797956
2018-03-01,"lead","V24",8847535.75347863
2018-04-01,"lead","V24",9106201.13478902
2018-05-01,"lead","V24",9405529.41252622
2018-06-01,"lead","V24",9691943.49539526
2018-07-01,"lead","V24",9887147.17303381
2018-08-01,"lead","V24",10195065.7264184
2018-09-01,"lead","V24",10542532.5358641
2018-10-01,"lead","V24",10828559.5503472
2018-11-01,"lead","V24",11090688.5485713
2018-12-01,"lead","V24",11498106.3414
2016-01-01,"lead","V25",987840
2016-02-01,"lead","V25",1105590.22076856
2016-03-01,"lead","V25",1245253.23617686
2016-04-01,"lead","V25",1393093.26664545
2016-05-01,"lead","V25",1556713.81456452
2016-06-01,"lead","V25",1735660.72293236
2016-07-01,"lead","V25",1940959.84130048
2016-08-01,"lead","V25",2157501.83383913
2016-09-01,"lead","V25",2397051.66206731
2016-10-01,"lead","V25",2675776.36254642
2016-11-01,"lead","V25",2958133.46593151
2016-12-01,"lead","V25",3266524.48125868
2017-01-01,"lead","V25",3533222.7873565
2017-02-01,"lead","V25",3824940.42076615
2017-03-01,"lead","V25",4124377.03593168
2017-04-01,"lead","V25",4443065.01762264
2017-05-01,"lead","V25",4823804.08639657
2017-06-01,"lead","V25",5228932.3237715
2017-07-01,"lead","V25",5627891.12152269
2017-08-01,"lead","V25",6081458.31842087
2017-09-01,"lead","V25",6522482.30481141
2017-10-01,"lead","V25",7111499.88849996
2017-11-01,"lead","V25",7705994.20018547
2017-12-01,"lead","V25",8327651.09950347
2018-01-01,"lead","V25",8648086.46830528
2018-02-01,"lead","V25",8950028.29811618
2018-03-01,"lead","V25",9233510.69119771
2018-04-01,"lead","V25",9608912.54748027
2018-05-01,"lead","V25",9894276.34247362
2018-06-01,"lead","V25",10128412.7035827
2018-07-01,"lead","V25",10461472.3925344
2018-08-01,"lead","V25",10741452.9450251
2018-09-01,"lead","V25",11111238.3046774
2018-10-01,"lead","V25",11478774.4211914
2018-11-01,"lead","V25",11815689.4607442
2018-12-01,"lead","V25",12203640.6456901
2016-01-01,"lead","V26",987840
2016-02-01,"lead","V26",1111265.37791507
2016-03-01,"lead","V26",1235944.93779654
2016-04-01,"lead","V26",1377469.99575533
2016-05-01,"lead","V26",1527183.70329283
2016-06-01,"lead","V26",1683761.64917204
2016-07-01,"lead","V26",1865216.92325977
2016-08-01,"lead","V26",2069429.19992677
2016-09-01,"lead","V26",2302897.92839456
2016-10-01,"lead","V26",2554586.3404708
2016-11-01,"lead","V26",2829165.36318689
2016-12-01,"lead","V26",3158842.0862845
2017-01-01,"lead","V26",3433257.8378473
2017-02-01,"lead","V26",3714648.05200693
2017-03-01,"lead","V26",3966673.90472055
2017-04-01,"lead","V26",4304183.83033298
2017-05-01,"lead","V26",4672329.11516444
2017-06-01,"lead","V26",5067342.33427578
2017-07-01,"lead","V26",5447520.63726359
2017-08-01,"lead","V26",5942102.46716615
2017-09-01,"lead","V26",6448906.80884753
2017-10-01,"lead","V26",6927930.67181616
2017-11-01,"lead","V26",7480579.71821664
2017-12-01,"lead","V26",8074098.3634429
2018-01-01,"lead","V26",8396755.12219419
2018-02-01,"lead","V26",8681301.53347987
2018-03-01,"lead","V26",8947637.94336741
2018-04-01,"lead","V26",9215400.83293275
2018-05-01,"lead","V26",9445917.61039244
2018-06-01,"lead","V26",9743292.79954475
2018-07-01,"lead","V26",10020158.2834994
2018-08-01,"lead","V26",10356210.0872713
2018-09-01,"lead","V26",10638425.1760878
2018-10-01,"lead","V26",11102077.24508
2018-11-01,"lead","V26",11416041.3519643
2018-12-01,"lead","V26",11720682.1672751
2016-01-01,"lead","V27",987840
2016-02-01,"lead","V27",1094416.99822442
2016-03-01,"lead","V27",1219711.61943237
2016-04-01,"lead","V27",1363127.03348316
2016-05-01,"lead","V27",1509169.80787438
2016-06-01,"lead","V27",1694688.36777361
2016-07-01,"lead","V27",1878398.23560145
2016-08-01,"lead","V27",2086220.975505
2016-09-01,"lead","V27",2329348.98163909
2016-10-01,"lead","V27",2588585.86944802
2016-11-01,"lead","V27",2861329.96157536
2016-12-01,"lead","V27",3190118.2986172
2017-01-01,"lead","V27",3429901.25630837
2017-02-01,"lead","V27",3711986.96956085
2017-03-01,"lead","V27",4024602.31669211
2017-04-01,"lead","V27",4358099.25873696
2017-05-01,"lead","V27",4711321.18044849
2017-06-01,"lead","V27",5083140.98688175
2017-07-01,"lead","V27",5469642.22080038
2017-08-01,"lead","V27",5911543.00081822
2017-09-01,"lead","V27",6426581.77341782
2017-10-01,"lead","V27",6950300.17512287
2017-11-01,"lead","V27",7480032.0407775
2017-12-01,"lead","V27",8077443.4361912
2018-01-01,"lead","V27",8313072.17131188
2018-02-01,"lead","V27",8508607.63600612
2018-03-01,"lead","V27",8742478.9275624
2018-04-01,"lead","V27",9009405.33396736
2018-05-01,"lead","V27",9268656.22635963
2018-06-01,"lead","V27",9480204.84020136
2018-07-01,"lead","V27",9706802.86394763
2018-08-01,"lead","V27",10012866.7644474
2018-09-01,"lead","V27",10405506.2891747
2018-10-01,"lead","V27",10670452.2136487
2018-11-01,"lead","V27",11047893.0645048
2018-12-01,"lead","V27",11321722.1147649
2016-01-01,"lead","V28",987840
2016-02-01,"lead","V28",1096570.68828815
2016-03-01,"lead","V28",1226122.50265532
2016-04-01,"lead","V28",1368181.98994247
2016-05-01,"lead","V28",1525858.70533761
2016-06-01,"lead","V28",1694554.37640915
2016-07-01,"lead","V28",1881592.41964585
2016-08-01,"lead","V28",2094305.1624099
2016-09-01,"lead","V28",2319637.1138627
2016-10-01,"lead","V28",2581977.41377365
2016-11-01,"lead","V28",2866613.30978138
2016-12-01,"lead","V28",3158954.26472942
2017-01-01,"lead","V28",3419852.62255683
2017-02-01,"lead","V28",3668829.81283058
2017-03-01,"lead","V28",3958867.77710344
2017-04-01,"lead","V28",4281000.73975833
2017-05-01,"lead","V28",4632486.98244452
2017-06-01,"lead","V28",5053803.12441354
2017-07-01,"lead","V28",5506635.91813315
2017-08-01,"lead","V28",5946929.73332317
2017-09-01,"lead","V28",6448875.11637267
2017-10-01,"lead","V28",6924163.86037226
2017-11-01,"lead","V28",7515309.35448779
2017-12-01,"lead","V28",8177901.19759001
2018-01-01,"lead","V28",8458048.98247082
2018-02-01,"lead","V28",8684406.71980426
2018-03-01,"lead","V28",8986728.2623484
2018-04-01,"lead","V28",9280407.57033506
2018-05-01,"lead","V28",9536125.5455064
2018-06-01,"lead","V28",9812181.63061435
2018-07-01,"lead","V28",10205992.2867729
2018-08-01,"lead","V28",10549756.5499032
2018-09-01,"lead","V28",10828436.033695
2018-10-01,"lead","V28",11123008.1659603
2018-11-01,"lead","V28",11506650.8040157
2018-12-01,"lead","V28",11909416.5585475
2016-01-01,"lead","V29",987840
2016-02-01,"lead","V29",1106836.21636604
2016-03-01,"lead","V29",1237197.57312175
2016-04-01,"lead","V29",1373497.50703757
2016-05-01,"lead","V29",1536704.23512419
2016-06-01,"lead","V29",1712504.611644
2016-07-01,"lead","V29",1882992.50525599
2016-08-01,"lead","V29",2092315.82451256
2016-09-01,"lead","V29",2313530.50878581
2016-10-01,"lead","V29",2554819.3187867
2016-11-01,"lead","V29",2839033.32426178
2016-12-01,"lead","V29",3157771.51261646
2017-01-01,"lead","V29",3404409.32941214
2017-02-01,"lead","V29",3685993.67843767
2017-03-01,"lead","V29",4019576.78618091
2017-04-01,"lead","V29",4329284.49933168
2017-05-01,"lead","V29",4684102.68050356
2017-06-01,"lead","V29",5041225.8814071
2017-07-01,"lead","V29",5504115.35847874
2017-08-01,"lead","V29",5902934.44113754
2017-09-01,"lead","V29",6361077.40448478
2017-10-01,"lead","V29",6926727.48797924
2017-11-01,"lead","V29",7529644.33320325
2017-12-01,"lead","V29",8138987.25688926
2018-01-01,"lead","V29",8391754.42774966
2018-02-01,"lead","V29",8717994.72800208
2018-03-01,"lead","V29",8990854.0720146
2018-04-01,"lead","V29",9259984.26687576
2018-05-01,"lead","V29",9610310.50776064
2018-06-01,"lead","V29",9929300.53573791
2018-07-01,"lead","V29",10196438.1014864
2018-08-01,"lead","V29",10489664.4000684
2018-09-01,"lead","V29",10769805.3902226
2018-10-01,"lead","V29",11157614.3709954
2018-11-01,"lead","V29",11415113.3673466
2018-12-01,"lead","V29",11701113.6079412
2016-01-01,"lead","V30",987840
2016-02-01,"lead","V30",1104146.05160784
2016-03-01,"lead","V30",1227917.40173694
2016-04-01,"lead","V30",1358958.08611827
2016-05-01,"lead","V30",1508826.44647696
2016-06-01,"lead","V30",1680721.84040552
2016-07-01,"lead","V30",1867236.92270963
2016-08-01,"lead","V30",2077601.55176124
2016-09-01,"lead","V30",2322292.3466057
2016-10-01,"lead","V30",2581176.87504602
2016-11-01,"lead","V30",2859817.39166654
2016-12-01,"lead","V30",3175435.95448493
2017-01-01,"lead","V30",3416805.24649217
2017-02-01,"lead","V30",3692176.0846907
2017-03-01,"lead","V30",3998312.41043151
2017-04-01,"lead","V30",4309794.61817573
2017-05-01,"lead","V30",4662180.55870303
2017-06-01,"lead","V30",5037872.3910208
2017-07-01,"lead","V30",5503245.10518422
2017-08-01,"lead","V30",5933016.72709719
2017-09-01,"lead","V30",6379453.67302926
2017-10-01,"lead","V30",6899460.1033375
2017-11-01,"lead","V30",7463616.27486477
2017-12-01,"lead","V30",7995062.15870671
2018-01-01,"lead","V30",8221286.17609164
2018-02-01,"lead","V30",8533316.35934217
2018-03-01,"lead","V30",8810246.28257828
2018-04-01,"lead","V30",9088218.42337058
2018-05-01,"lead","V30",9370363.46980138
2018-06-01,"lead","V30",9642902.86226564
2018-07-01,"lead","V30",9901917.34322185
2018-08-01,"lead","V30",10178457.6976002
2018-09-01,"lead","V30",10383010.1326526
2018-10-01,"lead","V30",10715614.8902625
2018-11-01,"lead","V30",11069435.8810184
2018-12-01,"lead","V30",11441466.3586861
2016-01-01,"lead","V31",987840
2016-02-01,"lead","V31",1098017.81267517
2016-03-01,"lead","V31",1220752.54164082
2016-04-01,"lead","V31",1354103.91544699
2016-05-01,"lead","V31",1511346.60033575
2016-06-01,"lead","V31",1696439.52931568
2016-07-01,"lead","V31",1883743.70617222
2016-08-01,"lead","V31",2097148.71460893
2016-09-01,"lead","V31",2328731.18353528
2016-10-01,"lead","V31",2591501.41756083
2016-11-01,"lead","V31",2900161.42675157
2016-12-01,"lead","V31",3197799.22764777
2017-01-01,"lead","V31",3461605.18978585
2017-02-01,"lead","V31",3742531.35777177
2017-03-01,"lead","V31",3994927.15036231
2017-04-01,"lead","V31",4327675.38905515
2017-05-01,"lead","V31",4665849.56423055
2017-06-01,"lead","V31",5053643.71846741
2017-07-01,"lead","V31",5432614.97545794
2017-08-01,"lead","V31",5906299.85501799
2017-09-01,"lead","V31",6386177.56779538
2017-10-01,"lead","V31",6962811.25127657
2017-11-01,"lead","V31",7454877.15498346
2017-12-01,"lead","V31",8071641.05979934
2018-01-01,"lead","V31",8404591.77204736
2018-02-01,"lead","V31",8685524.8023847
2018-03-01,"lead","V31",8877394.63421806
2018-04-01,"lead","V31",9157187.95703225
2018-05-01,"lead","V31",9453107.69703361
2018-06-01,"lead","V31",9796399.84442492
2018-07-01,"lead","V31",10196316.4162559
2018-08-01,"lead","V31",10483756.1777014
2018-09-01,"lead","V31",10813063.0275588
2018-10-01,"lead","V31",11166101.749013
2018-11-01,"lead","V31",11555158.8339184
2018-12-01,"lead","V31",11814331.2950513
