"ym","mdl","variable","value"
2016-02-01,"comm","V470",6540
2016-03-01,"comm","V470",6890
2016-04-01,"comm","V470",7233
2016-05-01,"comm","V470",7636
2016-06-01,"comm","V470",8043
2016-07-01,"comm","V470",8463
2016-08-01,"comm","V470",8967
2016-09-01,"comm","V470",9402
2016-10-01,"comm","V470",9932
2016-11-01,"comm","V470",10467
2016-12-01,"comm","V470",10993
2017-01-01,"comm","V470",11443
2017-02-01,"comm","V470",11906
2017-03-01,"comm","V470",12370
2017-04-01,"comm","V470",12834
2017-05-01,"comm","V470",13326
2017-06-01,"comm","V470",13770
2017-07-01,"comm","V470",14288
2017-08-01,"comm","V470",14818
2017-09-01,"comm","V470",15364
2017-10-01,"comm","V470",15931
2017-11-01,"comm","V470",16488
2017-12-01,"comm","V470",17044
2018-01-01,"comm","V470",17393
2018-02-01,"comm","V470",17718
2018-03-01,"comm","V470",17999
2018-04-01,"comm","V470",18354
2018-05-01,"comm","V470",18716
2018-06-01,"comm","V470",19040
2018-07-01,"comm","V470",19301
2018-08-01,"comm","V470",19555
2018-09-01,"comm","V470",19954
2018-10-01,"comm","V470",20286
2018-11-01,"comm","V470",20623
2018-12-01,"comm","V470",21010
2016-01-01,"comm","V471",6174
2016-02-01,"comm","V471",6484
2016-03-01,"comm","V471",6843
2016-04-01,"comm","V471",7237
2016-05-01,"comm","V471",7638
2016-06-01,"comm","V471",8061
2016-07-01,"comm","V471",8487
2016-08-01,"comm","V471",8895
2016-09-01,"comm","V471",9349
2016-10-01,"comm","V471",9806
2016-11-01,"comm","V471",10384
2016-12-01,"comm","V471",10940
2017-01-01,"comm","V471",11350
2017-02-01,"comm","V471",11818
2017-03-01,"comm","V471",12224
2017-04-01,"comm","V471",12698
2017-05-01,"comm","V471",13131
2017-06-01,"comm","V471",13612
2017-07-01,"comm","V471",14113
2017-08-01,"comm","V471",14488
2017-09-01,"comm","V471",15020
2017-10-01,"comm","V471",15553
2017-11-01,"comm","V471",16138
2017-12-01,"comm","V471",16754
2018-01-01,"comm","V471",17006
2018-02-01,"comm","V471",17408
2018-03-01,"comm","V471",17724
2018-04-01,"comm","V471",18005
2018-05-01,"comm","V471",18304
2018-06-01,"comm","V471",18532
2018-07-01,"comm","V471",18844
2018-08-01,"comm","V471",19218
2018-09-01,"comm","V471",19518
2018-10-01,"comm","V471",19931
2018-11-01,"comm","V471",20201
2018-12-01,"comm","V471",20650
2016-01-01,"comm","V472",6174
2016-02-01,"comm","V472",6486
2016-03-01,"comm","V472",6822
2016-04-01,"comm","V472",7203
2016-05-01,"comm","V472",7580
2016-06-01,"comm","V472",7991
2016-07-01,"comm","V472",8414
2016-08-01,"comm","V472",8874
2016-09-01,"comm","V472",9336
2016-10-01,"comm","V472",9856
2016-11-01,"comm","V472",10381
2016-12-01,"comm","V472",10924
2017-01-01,"comm","V472",11308
2017-02-01,"comm","V472",11717
2017-03-01,"comm","V472",12119
2017-04-01,"comm","V472",12551
2017-05-01,"comm","V472",12993
2017-06-01,"comm","V472",13438
2017-07-01,"comm","V472",14043
2017-08-01,"comm","V472",14543
2017-09-01,"comm","V472",15072
2017-10-01,"comm","V472",15727
2017-11-01,"comm","V472",16260
2017-12-01,"comm","V472",16828
2018-01-01,"comm","V472",17181
2018-02-01,"comm","V472",17383
2018-03-01,"comm","V472",17714
2018-04-01,"comm","V472",17975
2018-05-01,"comm","V472",18309
2018-06-01,"comm","V472",18664
2018-07-01,"comm","V472",19069
2018-08-01,"comm","V472",19369
2018-09-01,"comm","V472",19669
2018-10-01,"comm","V472",20171
2018-11-01,"comm","V472",20493
2018-12-01,"comm","V472",20870
2016-01-01,"comm","V473",6174
2016-02-01,"comm","V473",6483
2016-03-01,"comm","V473",6824
2016-04-01,"comm","V473",7173
2016-05-01,"comm","V473",7565
2016-06-01,"comm","V473",8007
2016-07-01,"comm","V473",8457
2016-08-01,"comm","V473",8936
2016-09-01,"comm","V473",9419
2016-10-01,"comm","V473",9965
2016-11-01,"comm","V473",10494
2016-12-01,"comm","V473",11086
2017-01-01,"comm","V473",11492
2017-02-01,"comm","V473",11904
2017-03-01,"comm","V473",12314
2017-04-01,"comm","V473",12707
2017-05-01,"comm","V473",13245
2017-06-01,"comm","V473",13672
2017-07-01,"comm","V473",14132
2017-08-01,"comm","V473",14692
2017-09-01,"comm","V473",15185
2017-10-01,"comm","V473",15755
2017-11-01,"comm","V473",16321
2017-12-01,"comm","V473",16968
2018-01-01,"comm","V473",17235
2018-02-01,"comm","V473",17537
2018-03-01,"comm","V473",17837
2018-04-01,"comm","V473",18237
2018-05-01,"comm","V473",18532
2018-06-01,"comm","V473",18875
2018-07-01,"comm","V473",19174
2018-08-01,"comm","V473",19481
2018-09-01,"comm","V473",19818
2018-10-01,"comm","V473",20199
2018-11-01,"comm","V473",20528
2018-12-01,"comm","V473",20906
2016-01-01,"comm","V474",6174
2016-02-01,"comm","V474",6547
2016-03-01,"comm","V474",6917
2016-04-01,"comm","V474",7283
2016-05-01,"comm","V474",7687
2016-06-01,"comm","V474",8082
2016-07-01,"comm","V474",8505
2016-08-01,"comm","V474",8954
2016-09-01,"comm","V474",9467
2016-10-01,"comm","V474",10028
2016-11-01,"comm","V474",10614
2016-12-01,"comm","V474",11173
2017-01-01,"comm","V474",11581
2017-02-01,"comm","V474",11992
2017-03-01,"comm","V474",12441
2017-04-01,"comm","V474",12838
2017-05-01,"comm","V474",13348
2017-06-01,"comm","V474",13819
2017-07-01,"comm","V474",14302
2017-08-01,"comm","V474",14760
2017-09-01,"comm","V474",15301
2017-10-01,"comm","V474",15836
2017-11-01,"comm","V474",16382
2017-12-01,"comm","V474",16958
2018-01-01,"comm","V474",17311
2018-02-01,"comm","V474",17568
2018-03-01,"comm","V474",17870
2018-04-01,"comm","V474",18114
2018-05-01,"comm","V474",18474
2018-06-01,"comm","V474",18774
2018-07-01,"comm","V474",19183
2018-08-01,"comm","V474",19579
2018-09-01,"comm","V474",20007
2018-10-01,"comm","V474",20357
2018-11-01,"comm","V474",20826
2018-12-01,"comm","V474",21148
2016-01-01,"comm","V475",6174
2016-02-01,"comm","V475",6491
2016-03-01,"comm","V475",6854
2016-04-01,"comm","V475",7228
2016-05-01,"comm","V475",7607
2016-06-01,"comm","V475",7985
2016-07-01,"comm","V475",8387
2016-08-01,"comm","V475",8821
2016-09-01,"comm","V475",9321
2016-10-01,"comm","V475",9824
2016-11-01,"comm","V475",10402
2016-12-01,"comm","V475",10903
2017-01-01,"comm","V475",11304
2017-02-01,"comm","V475",11678
2017-03-01,"comm","V475",12127
2017-04-01,"comm","V475",12538
2017-05-01,"comm","V475",13091
2017-06-01,"comm","V475",13616
2017-07-01,"comm","V475",14094
2017-08-01,"comm","V475",14609
2017-09-01,"comm","V475",15087
2017-10-01,"comm","V475",15623
2017-11-01,"comm","V475",16227
2017-12-01,"comm","V475",16832
2018-01-01,"comm","V475",17137
2018-02-01,"comm","V475",17419
2018-03-01,"comm","V475",17628
2018-04-01,"comm","V475",17994
2018-05-01,"comm","V475",18386
2018-06-01,"comm","V475",18724
2018-07-01,"comm","V475",19067
2018-08-01,"comm","V475",19295
2018-09-01,"comm","V475",19668
2018-10-01,"comm","V475",19916
2018-11-01,"comm","V475",20219
2018-12-01,"comm","V475",20544
2016-01-01,"comm","V476",6174
2016-02-01,"comm","V476",6523
2016-03-01,"comm","V476",6853
2016-04-01,"comm","V476",7192
2016-05-01,"comm","V476",7552
2016-06-01,"comm","V476",7963
2016-07-01,"comm","V476",8427
2016-08-01,"comm","V476",8877
2016-09-01,"comm","V476",9323
2016-10-01,"comm","V476",9863
2016-11-01,"comm","V476",10326
2016-12-01,"comm","V476",10863
2017-01-01,"comm","V476",11268
2017-02-01,"comm","V476",11709
2017-03-01,"comm","V476",12156
2017-04-01,"comm","V476",12537
2017-05-01,"comm","V476",12963
2017-06-01,"comm","V476",13397
2017-07-01,"comm","V476",13833
2017-08-01,"comm","V476",14334
2017-09-01,"comm","V476",14861
2017-10-01,"comm","V476",15442
2017-11-01,"comm","V476",16018
2017-12-01,"comm","V476",16652
2018-01-01,"comm","V476",16937
2018-02-01,"comm","V476",17199
2018-03-01,"comm","V476",17534
2018-04-01,"comm","V476",17915
2018-05-01,"comm","V476",18240
2018-06-01,"comm","V476",18647
2018-07-01,"comm","V476",18962
2018-08-01,"comm","V476",19240
2018-09-01,"comm","V476",19620
2018-10-01,"comm","V476",19999
2018-11-01,"comm","V476",20450
2018-12-01,"comm","V476",20680
2016-01-01,"comm","V477",6174
2016-02-01,"comm","V477",6507
2016-03-01,"comm","V477",6856
2016-04-01,"comm","V477",7234
2016-05-01,"comm","V477",7568
2016-06-01,"comm","V477",7957
2016-07-01,"comm","V477",8370
2016-08-01,"comm","V477",8808
2016-09-01,"comm","V477",9322
2016-10-01,"comm","V477",9811
2016-11-01,"comm","V477",10342
2016-12-01,"comm","V477",10879
2017-01-01,"comm","V477",11267
2017-02-01,"comm","V477",11684
2017-03-01,"comm","V477",12113
2017-04-01,"comm","V477",12544
2017-05-01,"comm","V477",12968
2017-06-01,"comm","V477",13387
2017-07-01,"comm","V477",13830
2017-08-01,"comm","V477",14289
2017-09-01,"comm","V477",14829
2017-10-01,"comm","V477",15406
2017-11-01,"comm","V477",15871
2017-12-01,"comm","V477",16492
2018-01-01,"comm","V477",16866
2018-02-01,"comm","V477",17077
2018-03-01,"comm","V477",17373
2018-04-01,"comm","V477",17696
2018-05-01,"comm","V477",17982
2018-06-01,"comm","V477",18356
2018-07-01,"comm","V477",18645
2018-08-01,"comm","V477",18979
2018-09-01,"comm","V477",19322
2018-10-01,"comm","V477",19688
2018-11-01,"comm","V477",19993
2018-12-01,"comm","V477",20325
2016-01-01,"comm","V478",6174
2016-02-01,"comm","V478",6532
2016-03-01,"comm","V478",6874
2016-04-01,"comm","V478",7236
2016-05-01,"comm","V478",7626
2016-06-01,"comm","V478",8069
2016-07-01,"comm","V478",8481
2016-08-01,"comm","V478",8915
2016-09-01,"comm","V478",9420
2016-10-01,"comm","V478",9924
2016-11-01,"comm","V478",10449
2016-12-01,"comm","V478",10984
2017-01-01,"comm","V478",11398
2017-02-01,"comm","V478",11884
2017-03-01,"comm","V478",12309
2017-04-01,"comm","V478",12757
2017-05-01,"comm","V478",13197
2017-06-01,"comm","V478",13631
2017-07-01,"comm","V478",14093
2017-08-01,"comm","V478",14641
2017-09-01,"comm","V478",15134
2017-10-01,"comm","V478",15716
2017-11-01,"comm","V478",16341
2017-12-01,"comm","V478",16947
2018-01-01,"comm","V478",17157
2018-02-01,"comm","V478",17405
2018-03-01,"comm","V478",17783
2018-04-01,"comm","V478",18111
2018-05-01,"comm","V478",18483
2018-06-01,"comm","V478",18766
2018-07-01,"comm","V478",19064
2018-08-01,"comm","V478",19431
2018-09-01,"comm","V478",19759
2018-10-01,"comm","V478",20099
2018-11-01,"comm","V478",20461
2018-12-01,"comm","V478",20886
2016-01-01,"comm","V479",6174
2016-02-01,"comm","V479",6503
2016-03-01,"comm","V479",6848
2016-04-01,"comm","V479",7266
2016-05-01,"comm","V479",7667
2016-06-01,"comm","V479",8080
2016-07-01,"comm","V479",8510
2016-08-01,"comm","V479",8947
2016-09-01,"comm","V479",9407
2016-10-01,"comm","V479",9964
2016-11-01,"comm","V479",10524
2016-12-01,"comm","V479",11139
2017-01-01,"comm","V479",11508
2017-02-01,"comm","V479",11943
2017-03-01,"comm","V479",12349
2017-04-01,"comm","V479",12856
2017-05-01,"comm","V479",13324
2017-06-01,"comm","V479",13758
2017-07-01,"comm","V479",14181
2017-08-01,"comm","V479",14692
2017-09-01,"comm","V479",15254
2017-10-01,"comm","V479",15843
2017-11-01,"comm","V479",16552
2017-12-01,"comm","V479",17106
2018-01-01,"comm","V479",17400
2018-02-01,"comm","V479",17691
2018-03-01,"comm","V479",18009
2018-04-01,"comm","V479",18426
2018-05-01,"comm","V479",18788
2018-06-01,"comm","V479",19175
2018-07-01,"comm","V479",19566
2018-08-01,"comm","V479",19945
2018-09-01,"comm","V479",20367
2018-10-01,"comm","V479",20833
2018-11-01,"comm","V479",21206
2018-12-01,"comm","V479",21530
2016-01-01,"comm","V480",6174
2016-02-01,"comm","V480",6518
2016-03-01,"comm","V480",6892
2016-04-01,"comm","V480",7285
2016-05-01,"comm","V480",7695
2016-06-01,"comm","V480",8140
2016-07-01,"comm","V480",8590
2016-08-01,"comm","V480",9112
2016-09-01,"comm","V480",9580
2016-10-01,"comm","V480",10087
2016-11-01,"comm","V480",10636
2016-12-01,"comm","V480",11210
2017-01-01,"comm","V480",11576
2017-02-01,"comm","V480",11959
2017-03-01,"comm","V480",12441
2017-04-01,"comm","V480",12870
2017-05-01,"comm","V480",13311
2017-06-01,"comm","V480",13764
2017-07-01,"comm","V480",14256
2017-08-01,"comm","V480",14689
2017-09-01,"comm","V480",15130
2017-10-01,"comm","V480",15770
2017-11-01,"comm","V480",16372
2017-12-01,"comm","V480",17011
2018-01-01,"comm","V480",17336
2018-02-01,"comm","V480",17571
2018-03-01,"comm","V480",17873
2018-04-01,"comm","V480",18099
2018-05-01,"comm","V480",18458
2018-06-01,"comm","V480",18701
2018-07-01,"comm","V480",18930
2018-08-01,"comm","V480",19244
2018-09-01,"comm","V480",19588
2018-10-01,"comm","V480",19814
2018-11-01,"comm","V480",20248
2018-12-01,"comm","V480",20555
2016-01-01,"comm","V481",6174
2016-02-01,"comm","V481",6501
2016-03-01,"comm","V481",6845
2016-04-01,"comm","V481",7249
2016-05-01,"comm","V481",7674
2016-06-01,"comm","V481",8083
2016-07-01,"comm","V481",8521
2016-08-01,"comm","V481",8935
2016-09-01,"comm","V481",9436
2016-10-01,"comm","V481",9936
2016-11-01,"comm","V481",10433
2016-12-01,"comm","V481",11000
2017-01-01,"comm","V481",11386
2017-02-01,"comm","V481",11856
2017-03-01,"comm","V481",12335
2017-04-01,"comm","V481",12746
2017-05-01,"comm","V481",13265
2017-06-01,"comm","V481",13720
2017-07-01,"comm","V481",14301
2017-08-01,"comm","V481",14838
2017-09-01,"comm","V481",15353
2017-10-01,"comm","V481",15881
2017-11-01,"comm","V481",16513
2017-12-01,"comm","V481",17125
2018-01-01,"comm","V481",17417
2018-02-01,"comm","V481",17807
2018-03-01,"comm","V481",18056
2018-04-01,"comm","V481",18443
2018-05-01,"comm","V481",18790
2018-06-01,"comm","V481",19224
2018-07-01,"comm","V481",19484
2018-08-01,"comm","V481",19766
2018-09-01,"comm","V481",20038
2018-10-01,"comm","V481",20469
2018-11-01,"comm","V481",20743
2018-12-01,"comm","V481",21115
2016-01-01,"comm","V482",6174
2016-02-01,"comm","V482",6529
2016-03-01,"comm","V482",6881
2016-04-01,"comm","V482",7251
2016-05-01,"comm","V482",7631
2016-06-01,"comm","V482",8009
2016-07-01,"comm","V482",8428
2016-08-01,"comm","V482",8825
2016-09-01,"comm","V482",9282
2016-10-01,"comm","V482",9749
2016-11-01,"comm","V482",10309
2016-12-01,"comm","V482",10866
2017-01-01,"comm","V482",11292
2017-02-01,"comm","V482",11704
2017-03-01,"comm","V482",12139
2017-04-01,"comm","V482",12598
2017-05-01,"comm","V482",13089
2017-06-01,"comm","V482",13605
2017-07-01,"comm","V482",14078
2017-08-01,"comm","V482",14624
2017-09-01,"comm","V482",15035
2017-10-01,"comm","V482",15639
2017-11-01,"comm","V482",16215
2017-12-01,"comm","V482",16726
2018-01-01,"comm","V482",16997
2018-02-01,"comm","V482",17227
2018-03-01,"comm","V482",17603
2018-04-01,"comm","V482",17894
2018-05-01,"comm","V482",18205
2018-06-01,"comm","V482",18526
2018-07-01,"comm","V482",18807
2018-08-01,"comm","V482",19169
2018-09-01,"comm","V482",19511
2018-10-01,"comm","V482",19910
2018-11-01,"comm","V482",20273
2018-12-01,"comm","V482",20696
2016-01-01,"comm","V483",6174
2016-02-01,"comm","V483",6490
2016-03-01,"comm","V483",6820
2016-04-01,"comm","V483",7143
2016-05-01,"comm","V483",7535
2016-06-01,"comm","V483",7957
2016-07-01,"comm","V483",8421
2016-08-01,"comm","V483",8866
2016-09-01,"comm","V483",9342
2016-10-01,"comm","V483",9809
2016-11-01,"comm","V483",10347
2016-12-01,"comm","V483",10915
2017-01-01,"comm","V483",11325
2017-02-01,"comm","V483",11722
2017-03-01,"comm","V483",12174
2017-04-01,"comm","V483",12642
2017-05-01,"comm","V483",13096
2017-06-01,"comm","V483",13563
2017-07-01,"comm","V483",14098
2017-08-01,"comm","V483",14579
2017-09-01,"comm","V483",15062
2017-10-01,"comm","V483",15586
2017-11-01,"comm","V483",16177
2017-12-01,"comm","V483",16720
2018-01-01,"comm","V483",17029
2018-02-01,"comm","V483",17352
2018-03-01,"comm","V483",17632
2018-04-01,"comm","V483",17912
2018-05-01,"comm","V483",18213
2018-06-01,"comm","V483",18573
2018-07-01,"comm","V483",18951
2018-08-01,"comm","V483",19349
2018-09-01,"comm","V483",19600
2018-10-01,"comm","V483",19994
2018-11-01,"comm","V483",20442
2018-12-01,"comm","V483",20806
2016-01-01,"comm","V484",6174
2016-02-01,"comm","V484",6477
2016-03-01,"comm","V484",6881
2016-04-01,"comm","V484",7265
2016-05-01,"comm","V484",7631
2016-06-01,"comm","V484",8018
2016-07-01,"comm","V484",8464
2016-08-01,"comm","V484",8887
2016-09-01,"comm","V484",9362
2016-10-01,"comm","V484",9855
2016-11-01,"comm","V484",10371
2016-12-01,"comm","V484",10946
2017-01-01,"comm","V484",11378
2017-02-01,"comm","V484",11774
2017-03-01,"comm","V484",12243
2017-04-01,"comm","V484",12652
2017-05-01,"comm","V484",13117
2017-06-01,"comm","V484",13548
2017-07-01,"comm","V484",14028
2017-08-01,"comm","V484",14504
2017-09-01,"comm","V484",14977
2017-10-01,"comm","V484",15474
2017-11-01,"comm","V484",16053
2017-12-01,"comm","V484",16613
2018-01-01,"comm","V484",16886
2018-02-01,"comm","V484",17178
2018-03-01,"comm","V484",17455
2018-04-01,"comm","V484",17830
2018-05-01,"comm","V484",18148
2018-06-01,"comm","V484",18552
2018-07-01,"comm","V484",18893
2018-08-01,"comm","V484",19187
2018-09-01,"comm","V484",19539
2018-10-01,"comm","V484",19901
2018-11-01,"comm","V484",20215
2018-12-01,"comm","V484",20558
2016-01-01,"comm","V485",6174
2016-02-01,"comm","V485",6511
2016-03-01,"comm","V485",6854
2016-04-01,"comm","V485",7228
2016-05-01,"comm","V485",7626
2016-06-01,"comm","V485",8069
2016-07-01,"comm","V485",8488
2016-08-01,"comm","V485",8949
2016-09-01,"comm","V485",9451
2016-10-01,"comm","V485",9977
2016-11-01,"comm","V485",10499
2016-12-01,"comm","V485",11025
2017-01-01,"comm","V485",11418
2017-02-01,"comm","V485",11814
2017-03-01,"comm","V485",12243
2017-04-01,"comm","V485",12700
2017-05-01,"comm","V485",13169
2017-06-01,"comm","V485",13626
2017-07-01,"comm","V485",14114
2017-08-01,"comm","V485",14658
2017-09-01,"comm","V485",15233
2017-10-01,"comm","V485",15788
2017-11-01,"comm","V485",16418
2017-12-01,"comm","V485",17016
2018-01-01,"comm","V485",17224
2018-02-01,"comm","V485",17538
2018-03-01,"comm","V485",17776
2018-04-01,"comm","V485",18094
2018-05-01,"comm","V485",18437
2018-06-01,"comm","V485",18771
2018-07-01,"comm","V485",19264
2018-08-01,"comm","V485",19508
2018-09-01,"comm","V485",19993
2018-10-01,"comm","V485",20380
2018-11-01,"comm","V485",20644
2018-12-01,"comm","V485",20983
2016-01-01,"comm","V486",6174
2016-02-01,"comm","V486",6480
2016-03-01,"comm","V486",6861
2016-04-01,"comm","V486",7246
2016-05-01,"comm","V486",7639
2016-06-01,"comm","V486",8036
2016-07-01,"comm","V486",8449
2016-08-01,"comm","V486",8874
2016-09-01,"comm","V486",9311
2016-10-01,"comm","V486",9765
2016-11-01,"comm","V486",10290
2016-12-01,"comm","V486",10858
2017-01-01,"comm","V486",11235
2017-02-01,"comm","V486",11676
2017-03-01,"comm","V486",12118
2017-04-01,"comm","V486",12551
2017-05-01,"comm","V486",13025
2017-06-01,"comm","V486",13533
2017-07-01,"comm","V486",14047
2017-08-01,"comm","V486",14611
2017-09-01,"comm","V486",15105
2017-10-01,"comm","V486",15575
2017-11-01,"comm","V486",16169
2017-12-01,"comm","V486",16750
2018-01-01,"comm","V486",17101
2018-02-01,"comm","V486",17425
2018-03-01,"comm","V486",17793
2018-04-01,"comm","V486",18052
2018-05-01,"comm","V486",18433
2018-06-01,"comm","V486",18774
2018-07-01,"comm","V486",19097
2018-08-01,"comm","V486",19405
2018-09-01,"comm","V486",19655
2018-10-01,"comm","V486",19947
2018-11-01,"comm","V486",20345
2018-12-01,"comm","V486",20731
2016-01-01,"comm","V487",6174
2016-02-01,"comm","V487",6501
2016-03-01,"comm","V487",6841
2016-04-01,"comm","V487",7201
2016-05-01,"comm","V487",7606
2016-06-01,"comm","V487",8035
2016-07-01,"comm","V487",8460
2016-08-01,"comm","V487",8939
2016-09-01,"comm","V487",9445
2016-10-01,"comm","V487",9942
2016-11-01,"comm","V487",10510
2016-12-01,"comm","V487",11073
2017-01-01,"comm","V487",11447
2017-02-01,"comm","V487",11818
2017-03-01,"comm","V487",12260
2017-04-01,"comm","V487",12781
2017-05-01,"comm","V487",13236
2017-06-01,"comm","V487",13748
2017-07-01,"comm","V487",14252
2017-08-01,"comm","V487",14777
2017-09-01,"comm","V487",15288
2017-10-01,"comm","V487",15791
2017-11-01,"comm","V487",16368
2017-12-01,"comm","V487",16930
2018-01-01,"comm","V487",17259
2018-02-01,"comm","V487",17605
2018-03-01,"comm","V487",17831
2018-04-01,"comm","V487",18171
2018-05-01,"comm","V487",18426
2018-06-01,"comm","V487",18760
2018-07-01,"comm","V487",19083
2018-08-01,"comm","V487",19487
